tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,p1_id,p1_name,p1_hand,p1_ioc,p1_age,p1_rank,p1_rank_points,p2_id,p2_name,p2_hand,p2_ioc,p2_age,p2_rank,p2_rank_points,p1_win_prob_20w,p1_ace_prob_20w,p1_df_prob_20w,p1_svptWon_prob_20w,p2_win_prob_20w,p2_ace_prob_20w,p2_df_prob_20w,p2_svptWon_prob_20w,p1_surface_win_prob_20w,p2_surface_win_prob_20w,p1_win,diff_points
2017-7650,Antalya,Grass,32,A,20170626,288,104269,Fernando Verdasco,L,ESP,33.6125941136,35,1175,104327,Steve Darcis,R,BEL,33.28678987,59,821,0.5,0.040024257125531,0.040024257125531,0.628259551243178,0.55,0.050755287009064,0.020543806646526,0.613897280966767,0.166666666666667,0.333333333333333,1,9
2017-M016,Eastbourne,Grass,32,A,20170626,288,104545,John Isner,R,USA,32.167008898,21,1930,105583,Dusan Lajovic,R,SRB,26.9897330595,78,657,0.55,0.19848975188781,0.019417475728155,0.720064724919094,0.45,0.032979976442874,0.015901060070671,0.627208480565371,0.625,0.666666666666667,1,0
2017-7650,Antalya,Grass,32,A,20170626,289,105173,Adrian Mannarino,L,FRA,28.9911019849,62,766,105633,Mohamed Safwat,R,EGY,26.7679671458,282,176,0.3,0.044903777619387,0.03136136849608,0.595153243050606,0.333333333333333,0.059593023255814,0.029069767441861,0.601744186046512,0.352941176470588,1,1,2
2017-M016,Eastbourne,Grass,32,A,20170626,289,104755,Richard Gasquet,R,FRA,31.022587269,27,1515,104731,Kevin Anderson,R,RSA,31.1074606434,45,950,0.55,0.040226272784412,0.021370207416719,0.64487743557511,0.5,0.115976331360947,0.03491124260355,0.675147928994083,0.6,0.666666666666667,1,13
2017-7650,Antalya,Grass,32,A,20170626,290,104947,Marsel Ilhan,R,TUR,30.0424366872,287,172,127157,Daniel Altmaier,U,GER,18.7871321013,252,208,0.333333333333333,0.059714045416316,0.031959629941127,0.586206896551724,0,0.072222222222222,0.027777777777778,0.683333333333333,0,0,0,17
2017-M016,Eastbourne,Grass,32,A,20170626,290,104898,Robin Haase,R,NED,30.2231348392,38,1028,106421,Daniil Medvedev,R,RUS,21.3716632444,52,864,0.5,0.067231980617807,0.033918837068443,0.622047244094488,0.55,0.081919251023991,0.038619075482739,0.631363370392042,0.625,0.444444444444444,0,7
2017-7650,Antalya,Grass,32,A,20170626,291,103970,David Ferrer,R,ESP,35.2334017796,39,1005,105216,Yuichi Sugita,R,JPN,28.7693360712,66,725,0.65,0.03267211201867,0.049591598599767,0.630105017502917,0.35,0.031875,0.02875,0.589375,0.5,0.333333333333333,0,5
2017-M016,Eastbourne,Grass,32,A,20170626,291,105341,Thomas Fabbiano,R,ITA,28.0848733744,95,584,105449,Steve Johnson,R,USA,27.5044490075,31,1395,0.352941176470588,0.023845007451565,0.034277198211625,0.57451564828614,0.7,0.091340450771056,0.055753262158956,0.668446026097272,1,0.777777777777778,0,7
2017-7650,Antalya,Grass,32,A,20170626,292,104571,Marcos Baghdatis,R,CYP,32.0246406571,79,655,104122,Carlos Berlocq,R,ARG,34.392881588,80,654,0.5,0.079250720461095,0.035302593659942,0.621037463976945,0.4,0.030856423173804,0.035894206549118,0.595717884130982,0.461538461538462,0.5,1,12
2017-M016,Eastbourne,Grass,32,A,20170626,292,105385,Donald Young,L,USA,27.9260780287,47,935,111577,Jared Donaldson,R,USA,20.7118412047,65,725,0.45,0.042989417989418,0.050925925925926,0.605820105820106,0.2,0.079839172889144,0.041355542791499,0.6082711085583,0.583333333333333,0,1,1
2017-7650,Antalya,Grass,32,A,20170626,293,106233,Dominic Thiem,R,AUT,23.8110882957,8,3895,106368,Ramkumar Ramanathan,R,IND,22.6310746064,222,240,0.75,0.072046109510087,0.038904899135447,0.6664265129683,0.615384615384615,0.105014191106906,0.053926206244087,0.641438032166509,0.636363636363636,1,0,12
2017-M016,Eastbourne,Grass,32,A,20170626,293,105577,Vasek Pospisil,R,CAN,27.0088980151,75,671,104925,Novak Djokovic,R,SRB,30.0971937029,4,5805,0.45,0.119032858028518,0.043397396156231,0.646621202727836,0.75,0.051439069197796,0.020208205756277,0.645437844458053,0.4,1,0,11
2017-7650,Antalya,Grass,32,A,20170626,294,104312,Andreas Seppi,R,ITA,33.3442847365,102,536,105430,Radu Albot,R,MDA,27.6221765914,116,478,0.4,0.077072538860104,0.031735751295337,0.612046632124352,0.35,0.032695866748921,0.035780382479951,0.591610117211598,0.571428571428571,0.75,1,1
2017-M016,Eastbourne,Grass,32,A,20170626,294,106071,Bernard Tomic,R,AUS,24.6789869952,60,820,104792,Gael Monfils,R,FRA,30.81724846,16,2545,0.55,0.088704530950862,0.014677728142948,0.644543714103382,0.75,0.101232965606749,0.043478260869565,0.63530175210902,0.736842105263158,0.666666666666667,0,0
2017-7650,Antalya,Grass,32,A,20170626,295,105173,Adrian Mannarino,L,FRA,28.9911019849,62,766,104269,Fernando Verdasco,L,ESP,33.6125941136,35,1175,0.35,0.042599277978339,0.029602888086643,0.60072202166065,0.55,0.043082524271845,0.04247572815534,0.626820388349515,0.388888888888889,0.285714285714286,0,5
2017-M016,Eastbourne,Grass,32,A,20170626,295,104755,Richard Gasquet,R,FRA,31.022587269,27,1515,104545,John Isner,R,USA,32.167008898,21,1930,0.55,0.040152963671128,0.022944550669216,0.648183556405354,0.55,0.203794037940379,0.020054200542006,0.71869918699187,0.636363636363636,0.666666666666667,0,3
2017-7650,Antalya,Grass,32,A,20170626,296,105216,Yuichi Sugita,R,JPN,28.7693360712,66,725,127157,Daniel Altmaier,U,GER,18.7871321013,252,208,0.35,0.032158317872604,0.028447742733457,0.59121830550402,0.333333333333333,0.097902097902098,0.034965034965035,0.653846153846154,0.428571428571429,0.5,1,9
2017-M016,Eastbourne,Grass,32,A,20170626,296,105449,Steve Johnson,R,USA,27.5044490075,31,1395,106421,Daniil Medvedev,R,RUS,21.3716632444,52,864,0.7,0.094447624499141,0.053806525472238,0.664567830566686,0.55,0.084652862362972,0.035931790499391,0.631546894031669,0.789473684210526,0.5,0,0
2017-7650,Antalya,Grass,32,A,20170626,297,106368,Ramkumar Ramanathan,R,IND,22.6310746064,222,240,104571,Marcos Baghdatis,R,CYP,32.0246406571,79,655,0.642857142857143,0.109403254972875,0.053345388788427,0.647377938517179,0.5,0.080777860882573,0.035901271503366,0.62303664921466,1,0.5,0,1
2017-M016,Eastbourne,Grass,32,A,20170626,297,104925,Novak Djokovic,R,SRB,30.0971937029,4,5805,105385,Donald Young,L,USA,27.9260780287,47,935,0.75,0.051058530510585,0.022415940224159,0.649439601494396,0.45,0.045609257998639,0.045609257998639,0.60925799863853,1,0.615384615384615,1,6
2017-7650,Antalya,Grass,32,A,20170626,298,105173,Adrian Mannarino,L,FRA,28.9911019849,62,766,104312,Andreas Seppi,R,ITA,33.3442847365,102,536,0.35,0.042066420664207,0.0309963099631,0.603690036900369,0.4,0.079141515761234,0.030851777330651,0.619047619047619,0.368421052631579,0.6,1,5
2017-M016,Eastbourne,Grass,32,A,20170626,298,104755,Richard Gasquet,R,FRA,31.022587269,27,1515,104792,Gael Monfils,R,FRA,30.81724846,16,2545,0.5,0.041104688503533,0.021836865767502,0.650610147719974,0.75,0.104575163398693,0.043790849673203,0.635294117647059,0.583333333333333,0.75,0,1
2017-7650,Antalya,Grass,32,A,20170626,299,105216,Yuichi Sugita,R,JPN,28.7693360712,66,725,104571,Marcos Baghdatis,R,CYP,32.0246406571,79,655,0.4,0.036075949367089,0.026582278481013,0.599367088607595,0.55,0.080029368575624,0.035242290748899,0.629221732745962,0.5,0.533333333333333,1,9
2017-M016,Eastbourne,Grass,32,A,20170626,299,104925,Novak Djokovic,R,SRB,30.0971937029,4,5805,106421,Daniil Medvedev,R,RUS,21.3716632444,52,864,0.8,0.054273237679351,0.023081721771678,0.648159700561447,0.6,0.084987593052109,0.037220843672457,0.642679900744417,1,0.545454545454545,1,9
2017-7650,Antalya,Grass,32,A,20170626,300,105216,Yuichi Sugita,R,JPN,28.7693360712,66,725,105173,Adrian Mannarino,L,FRA,28.9911019849,62,766,0.45,0.03525641025641,0.023717948717949,0.607051282051282,0.4,0.045521292217328,0.027165932452276,0.61086637298091,0.555555555555556,0.4,0,9
2017-M016,Eastbourne,Grass,32,A,20170626,300,104925,Novak Djokovic,R,SRB,30.0971937029,4,5805,104792,Gael Monfils,R,FRA,30.81724846,16,2545,0.8,0.055974842767296,0.023899371069182,0.650314465408805,0.75,0.103670315518352,0.042498390212492,0.63618802318094,1,0.8,1,2
2017-540,Wimbledon,Grass,128,G,20170703,100,104918,Andy Murray,R,GBR,30.135523614,1,9390,122330,Alexander Bublik,R,RUS,20.0438056126,135,421,0.65,0.049180327868853,0.036299765807963,0.629391100702576,0.166666666666667,0.098326359832636,0.066945606694561,0.560669456066946,0.923076923076923,,1,8
2017-540,Wimbledon,Grass,128,G,20170703,101,105311,Joao Sousa,R,POR,28.2600958248,62,830,104460,Dustin Brown,R,GER,32.5667351129,97,585,0.4,0.055076310550763,0.028533510285335,0.602521566025216,0.4,0.090108401084011,0.068428184281843,0.619918699186992,0.428571428571429,0.285714285714286,0,3
2017-540,Wimbledon,Grass,128,G,20170703,102,105011,Illya Marchenko,R,UKR,29.8179329227,117,472,106210,Jiri Vesely,L,CZE,23.9808350445,48,950,0.35,0.065031982942431,0.06183368869936,0.61727078891258,0.5,0.071253071253071,0.042383292383292,0.622235872235872,0,0.555555555555556,0,17
2017-540,Wimbledon,Grass,128,G,20170703,103,104926,Fabio Fognini,R,ITA,30.1108829569,29,1430,104098,Dmitry Tursunov,R,RUS,34.5571526352,715,30,0.6,0.035087719298246,0.062310949788264,0.595281306715064,0.125,0.054376657824934,0.037135278514589,0.598143236074271,0.5,0,1,2
2017-540,Wimbledon,Grass,128,G,20170703,104,105732,Pierre Hugues Herbert,R,FRA,26.2943189596,70,707,106401,Nick Kyrgios,R,AUS,22.1848049281,20,2110,0.3,0.129411764705882,0.039009287925697,0.671207430340557,0.7,0.171228516868237,0.03946530872056,0.703373647358371,0.4,0.571428571428571,0,6
2017-540,Wimbledon,Grass,128,G,20170703,105,105332,Benoit Paire,R,FRA,28.1533196441,46,960,104297,Rogerio Dutra Silva,R,BRA,33.4127310062,69,708,0.6,0.096114519427403,0.05521472392638,0.61826857532379,0.25,0.054177545691906,0.047650130548303,0.589425587467363,0.625,0,1,12
2017-540,Wimbledon,Grass,128,G,20170703,106,133430,Denis Shapovalov,L,CAN,18.2176591376,164,344,105668,Jerzy Janowicz,R,POL,26.636550308,141,400,0.222222222222222,0.106299212598425,0.055118110236221,0.653543307086614,0,0.102454642475987,0.057630736392743,0.63607257203842,0.5,0,0,5
2017-540,Wimbledon,Grass,128,G,20170703,107,106298,Lucas Pouille,R,FRA,23.356605065,16,2570,104291,Malek Jaziri,R,TUN,33.4510609172,77,671,0.8,0.095666854248734,0.041643218908272,0.655036578503095,0.45,0.051034482758621,0.040689655172414,0.613793103448276,0.615384615384615,0.428571428571429,1,5
2017-540,Wimbledon,Grass,128,G,20170703,108,104542,Jo Wilfried Tsonga,R,FRA,32.2108145106,10,3075,111815,Cameron Norrie,L,NZL,21.8617385352,221,244,0.75,0.105614973262032,0.024732620320856,0.693850267379679,0.333333333333333,0.078313253012048,0.05421686746988,0.614457831325301,0.714285714285714,0.333333333333333,1,2
2017-540,Wimbledon,Grass,128,G,20170703,109,104229,Yen Hsun Lu,R,TPE,33.8863791923,75,680,104620,Simone Bolelli,R,ITA,31.7344284736,312,154,0.45,0.080891719745223,0.054140127388535,0.661146496815287,0.3,0.03448275862069,0.017797552836485,0.591768631813126,0.5,,0,6
2017-540,Wimbledon,Grass,128,G,20170703,110,104122,Carlos Berlocq,R,ARG,34.4120465435,80,659,105932,Nikoloz Basilashvili,R,RUS,25.3579739904,54,866,0.35,0.034171502256609,0.038684719535783,0.592520954223082,0.5,0.026221692491061,0.033373063170441,0.582836710369487,0.333333333333333,0,0,10
2017-540,Wimbledon,Grass,128,G,20170703,111,105341,Thomas Fabbiano,R,ITA,28.1040383299,91,610,105023,Sam Querrey,R,USA,29.7385352498,28,1495,0.333333333333333,0.022774327122153,0.032436162870946,0.576259489302968,0.6,0.156586021505376,0.033602150537635,0.670698924731183,0.5,0.6875,0,3
2017-540,Wimbledon,Grass,128,G,20170703,112,104269,Fernando Verdasco,L,ESP,33.6317590691,35,1175,104731,Kevin Anderson,R,RSA,31.1266255989,42,970,0.55,0.048053527980535,0.044403892944039,0.621654501216545,0.5,0.115924344112264,0.034167175106773,0.671751067724222,0.375,0.571428571428571,0,10
2017-540,Wimbledon,Grass,128,G,20170703,113,105613,Norbert Gombos,R,SVK,26.8884325804,93,596,104312,Andreas Seppi,R,ITA,33.363449692,87,626,0.5,0.088888888888889,0.063492063492064,0.612698412698413,0.35,0.07980900409277,0.030695770804911,0.617326057298772,0,0.5625,0,8
2017-540,Wimbledon,Grass,128,G,20170703,114,105074,Ruben Bemelmans,L,BEL,29.4674880219,124,457,103163,Tommy Haas,R,GER,39.2498288843,258,205,0.4,0.070140280561122,0.022044088176353,0.639278557114228,0.285714285714286,0.059931506849315,0.046232876712329,0.649828767123288,0,0.5,1,8
2017-540,Wimbledon,Grass,128,G,20170703,115,104527,Stanislas Wawrinka,R,SUI,32.2655715264,3,6175,106421,Daniil Medvedev,R,RUS,21.3908281999,49,922,0.85,0.07027027027027,0.022222222222222,0.658258258258258,0.55,0.082762912258868,0.03858120721842,0.639701306782825,0.75,0.5,0,16
2017-540,Wimbledon,Grass,128,G,20170703,116,104745,Rafael Nadal,L,ESP,31.0828199863,2,7285,105357,John Millman,R,AUS,28.052019165,137,414,0.95,0.038720538720539,0.016835016835017,0.702020202020202,0.5,0.050450450450451,0.019219219219219,0.614414414414414,,0.714285714285714,1,14
2017-540,Wimbledon,Grass,128,G,20170703,117,105385,Donald Young,L,USA,27.9452429843,43,970,104797,Denis Istomin,R,UZB,30.8199863107,72,704,0.45,0.046906866077498,0.045547246770904,0.607749830047587,0.4,0.088688263409453,0.020180562931492,0.638874137015401,0.571428571428571,0.142857142857143,1,4
2017-540,Wimbledon,Grass,128,G,20170703,118,106329,Thiago Monteiro,L,BRA,23.0910335387,100,544,106225,Andrew Whittington,R,AUS,23.8932238193,210,255,0.45,0.051086318261891,0.029947152084557,0.631826189078098,0.25,0.088414634146342,0.079268292682927,0.628048780487805,,,1,18
2017-540,Wimbledon,Grass,128,G,20170703,119,105723,Andrey Kuznetsov,R,RUS,26.3600273785,76,676,111575,Karen Khachanov,R,RUS,21.1170431211,34,1176,0.4,0.055374592833876,0.036482084690554,0.607166123778502,0.55,0.070121951219512,0.035365853658537,0.63719512195122,0.4,0.5,0,4
2017-540,Wimbledon,Grass,128,G,20170703,120,103333,Ivo Karlovic,R,CRO,38.3436002738,23,1835,105379,Aljaz Bedene,R,GBR,27.9589322382,58,853,0.65,0.22976054732041,0.04903078677309,0.729760547320411,0.45,0.101186322400558,0.021632937892533,0.664340544312631,0.8,0.5,0,2
2017-540,Wimbledon,Grass,128,G,20170703,121,105952,Renzo Olivo,R,ARG,25.3004791239,89,623,106000,Damir Dzumhur,R,BIH,25.1197809719,83,635,0.3,0.029520295202952,0.051660516605166,0.556580565805658,0.3,0.025581395348837,0.031976744186047,0.606976744186047,,0.5,0,18
2017-540,Wimbledon,Grass,128,G,20170703,122,105967,Henri Laaksonen,R,SUI,25.2566735113,104,538,104586,Lukas Rosol,R,CZE,31.9425051335,214,249,0.25,0.051808406647116,0.059628543499511,0.626588465298143,0.35,0.076086956521739,0.037757437070938,0.632151029748284,,0,0,1
2017-540,Wimbledon,Grass,128,G,20170703,123,105916,Marton Fucsovics,R,HUN,25.3990417522,109,513,104180,Gilles Muller,L,LUX,34.1519507187,26,1675,0.454545454545455,0.063461538461539,0.0375,0.614423076923077,0.55,0.160217243720299,0.040733197556008,0.693143245078072,1,0.7,0,12
2017-540,Wimbledon,Grass,128,G,20170703,124,105453,Kei Nishikori,R,JPN,27.5099247091,9,3830,106065,Marco Cecchinato,R,ITA,24.7556468172,102,540,0.8,0.035782747603834,0.02555910543131,0.633865814696486,0.2,0.037001897533207,0.028462998102467,0.604364326375712,0.714285714285714,,1,9
2017-540,Wimbledon,Grass,128,G,20170703,125,103898,Julien Benneteau,R,FRA,35.5345653662,81,652,104660,Sergiy Stakhovsky,R,UKR,31.4880219028,122,461,0.35,0.100985221674877,0.044334975369458,0.649014778325123,0.2,0.090318772136954,0.041912632821724,0.634002361275089,0.5,0.333333333333333,0,9
2017-540,Wimbledon,Grass,128,G,20170703,126,105657,Marius Copil,R,ROU,26.7104722793,85,629,105376,Peter Gojowczyk,R,GER,27.9671457906,140,410,0.3,0.126345609065156,0.034560906515581,0.647592067988669,0.428571428571429,0.114942528735632,0.042145593869732,0.64176245210728,0,0.5,0,9
2017-540,Wimbledon,Grass,128,G,20170703,127,105138,Roberto Bautista Agut,R,ESP,29.2183436003,19,2155,104890,Andreas Haider Maurer,R,AUT,30.2833675565,1039,9,0.65,0.025413711583924,0.018912529550828,0.616430260047281,,,,,0.625,,1,8
2017-540,Wimbledon,Grass,128,G,20170703,128,105449,Steve Johnson,R,USA,27.523613963,31,1395,106044,Nicolas Kicker,R,ARG,24.8788501027,94,589,0.7,0.095483133218982,0.050886220697542,0.665523156089194,0.4375,0.033658104517272,0.034543844109832,0.62533215234721,0.75,,1,9
2017-540,Wimbledon,Grass,128,G,20170703,129,105487,Facundo Bagnis,L,ARG,27.3456536619,107,514,105430,Radu Albot,R,MDA,27.6413415469,108,513,0.35,0.054325955734407,0.052984574111335,0.590207914151576,0.35,0.036769138034961,0.035563592525618,0.593731163351417,0,0.6,0,10
2017-540,Wimbledon,Grass,128,G,20170703,130,104678,Viktor Troicki,R,SRB,31.3921971253,40,1000,104252,Florian Mayer,R,GER,33.7440109514,114,500,0.55,0.073509015256588,0.045769764216366,0.619278779472954,0.3,0.066798941798942,0.01984126984127,0.636904761904762,0.5,0.583333333333333,0,9
2017-540,Wimbledon,Grass,128,G,20170703,131,104259,Philipp Kohlschreiber,R,GER,33.7138945927,60,840,105227,Marin Cilic,R,CRO,28.7611225188,6,4235,0.5,0.079312623925975,0.026437541308658,0.659616655651024,0.75,0.146909090909091,0.043636363636364,0.730181818181818,0.615384615384615,0.833333333333333,0,5
2017-540,Wimbledon,Grass,128,G,20170703,132,105683,Milos Raonic,R,CAN,26.5160848734,7,4150,105526,Jan Lennard Struff,R,GER,27.189596167,53,883,0.8,0.162709497206704,0.043994413407821,0.709497206703911,0.45,0.097951344430218,0.048015364916773,0.649167733674776,0.769230769230769,0.285714285714286,1,14
2017-540,Wimbledon,Grass,128,G,20170703,133,103917,Nicolas Mahut,R,FRA,35.446954141,78,670,104022,Mikhail Youzhny,R,RUS,35.022587269,82,640,0.4,0.068431245965139,0.031633311814074,0.63395739186572,0.35,0.041891891891892,0.030405405405405,0.592567567567568,0.5,0.545454545454545,0,14
2017-540,Wimbledon,Grass,128,G,20170703,134,105882,Stefano Travaglia,U,ITA,25.5414099932,155,355,126094,Andrey Rublev,R,RUS,19.7015742642,95,585,,,,,0.235294117647059,0.055975794251135,0.04160363086233,0.619515885022693,,0.333333333333333,0,8
2017-540,Wimbledon,Grass,128,G,20170703,135,111442,Jordan Thompson,R,AUS,23.2032854209,86,628,105077,Albert Ramos,L,ESP,29.4592744695,22,1885,0.45,0.086450030656039,0.025137952176579,0.603923973022686,0.65,0.038600723763571,0.025331724969843,0.607961399276236,0.166666666666667,0.6,0,19
2017-540,Wimbledon,Grass,128,G,20170703,136,106058,Jack Sock,R,USA,24.772073922,18,2335,106426,Christian Garin,R,CHI,21.0924024641,220,245,0.65,0.064579256360078,0.043705153294194,0.634703196347032,0.333333333333333,0.072268907563025,0.048739495798319,0.598319327731092,0.5,,1,4
2017-540,Wimbledon,Grass,128,G,20170703,137,105064,Thomaz Bellucci,L,BRA,29.5085557837,55,862,124116,Sebastian Ofner,R,AUT,21.1416837782,216,248,0.4,0.059701492537314,0.048955223880597,0.619701492537313,,,,,0.25,,0,17
2017-540,Wimbledon,Grass,128,G,20170703,138,104898,Robin Haase,R,NED,30.2422997947,38,1028,126207,Francis Tiafoe,R,USA,19.4496919918,64,756,0.5,0.064734895191122,0.035758323057953,0.620838471023428,0.235294117647059,0.078367875647668,0.031735751295337,0.624352331606218,0.555555555555556,0,0,8
2017-540,Wimbledon,Grass,128,G,20170703,139,105539,Evgeny Donskoy,R,RUS,27.151266256,98,584,100644,Alexander Zverev,R,GER,20.2026009582,12,3070,0.2,0.058468957203135,0.031344183242918,0.606389391199518,0.8,0.121009651076466,0.028953229398664,0.688195991091314,0,0.75,0,17
2017-540,Wimbledon,Grass,128,G,20170703,140,105777,Grigor Dimitrov,R,BUL,26.1327857632,11,3070,106043,Diego Sebastian Schwartzman,R,ARG,24.8788501027,37,1085,0.65,0.107386716325264,0.04096834264432,0.66852886405959,0.55,0.017996400719856,0.032393521295741,0.56628674265147,0.6,0.333333333333333,1,11
2017-540,Wimbledon,Grass,128,G,20170703,141,104571,Marcos Baghdatis,R,CYP,32.0438056126,65,745,104868,James Ward,R,GBR,30.3956194387,1085,8,0.5,0.089337175792507,0.039625360230548,0.626801152737752,0,0.084632516703786,0.037861915367483,0.556792873051225,0.5,0,1,1
2017-540,Wimbledon,Grass,128,G,20170703,142,104534,Dudi Sela,R,ISR,32.2464065708,90,615,104719,Marcel Granollers,R,ESP,31.2251882272,112,505,0.35,0.029152542372881,0.039322033898305,0.588474576271187,0.65,0.045485871812543,0.022742935906272,0.602343211578222,0.5,0.333333333333333,1,25
2017-540,Wimbledon,Grass,128,G,20170703,143,104545,John Isner,R,USA,32.1861738535,21,1930,126203,Taylor Harry Fritz,R,USA,19.6796714579,128,432,0.6,0.203040173724213,0.017372421281216,0.714440825190011,0.45,0.097748815165877,0.026066350710901,0.631516587677725,0.7,0,1,20
2017-540,Wimbledon,Grass,128,G,20170703,144,104999,Mischa Zverev,L,GER,29.864476386,30,1396,106071,Bernard Tomic,R,AUS,24.6981519507,59,845,0.55,0.088803088803089,0.026383526383526,0.653796653796654,0.5,0.081279147235177,0.015323117921386,0.633577614923384,0.75,0.7,1,3
2017-540,Wimbledon,Grass,128,G,20170703,145,106121,Taro Daniel,R,JPN,24.4298425736,92,609,105062,Mikhail Kukushkin,R,KAZ,29.5195071869,118,465,0.45,0.043576683644595,0.036219581211092,0.602716468590832,0.4,0.037931034482759,0.015172413793104,0.622758620689655,0,0.5,0,14
